"id","lambda","alpha","beta","prime_pure","ageph","sex","power","long","lat"
58,0.128745259260969,1.03770775065397,0.00151155465551423,88.3857906875433,46,"male",78,4.53508926580273,50.4348962524154
60,0.12358541114656,0.579685844643845,0.000754756888507472,94.9189262622295,40,"female",44,4.51257116641149,50.8220566419739
66,0.108962749729811,0.767380566528878,0.00104615648060819,79.9267587288625,59,"male",49,3.74440733433482,51.2286859014038
67,0.0979809954129437,0.7158264643146,0.000899590497269272,77.9659075205621,52,"male",81,4.6115635696452,50.6376912380858
68,0.104997767017575,0.953054058235662,0.00135166294767148,74.0336547170811,36,"male",39,3.8324607409893,50.4064140422828
69,0.132787876270021,0.6895545766745,0.000888802876329997,103.020017427221,32,"male",47,3.25978344275901,50.8607030559774
75,0.152987069874672,0.760005976841734,0.00149576560913974,77.7334943214303,38,"male",37,5.4528270067741,50.7723368231081
80,0.084892327225835,1.15377570541057,0.00129599073377412,75.5767014195365,65,"male",44,4.1660211675673,50.4679258787816
86,0.117220577223329,0.652188640123941,0.000806724479808311,94.765847284059,42,"female",58,4.22882726584794,50.7309769583469
87,0.1281360480565,0.958554823217453,0.00128041728541767,95.9260924476789,48,"male",65,4.41303607280838,50.2515397228077
95,0.0930936778905961,0.854240732807942,0.00102288883131003,77.7449212337192,51,"male",54,2.8774750265265,50.861052284387
102,0.0815778174906199,1.21985322038774,0.00105496816220509,94.3279303994676,76,"female",33,3.84709292634997,50.4384093720054
105,0.106189286273256,1.06166702052573,0.00133902622051685,84.1937681593464,56,"male",42,5.2307753994891,50.5939693682917
108,0.104473636273677,0.755711983691839,0.000848269215888984,93.0742003046033,49,"male",55,4.64242578497385,51.0055602380573
109,0.129912950646155,0.843635465516643,0.0011433862327969,95.8548996404418,47,"female",75,2.8774750265265,50.861052284387
110,0.0774455967088787,1.12505450203762,0.00116631513755269,74.7058101493411,77,"male",33,5.42789498806051,50.638276659116
113,0.118530164033101,0.947229491322722,0.00150628446053453,74.5378910326342,43,"male",43,5.50056737527412,50.5831880293416
114,0.090938818042243,1.00564577004845,0.00104420663707906,87.5805941563492,48,"male",49,4.93011082851364,50.8123036159858
116,0.114562873685174,0.870012570453283,0.00131046119592975,76.0580630108914,54,"male",53,4.38714643615594,51.2160423671088
122,0.138251275020542,0.791281050950834,0.00129843292395073,84.2520334902555,45,"male",44,5.39656629678402,51.0458192108308
123,0.120362287072785,0.854421449365559,0.00120784309789474,85.1436084280581,52,"male",88,3.41484805138048,50.8790464429861
124,0.0855586094137826,0.757628554844593,0.000851792662713939,76.1002629420939,42,"female",25,4.25662908816494,50.5269114727013
126,0.134910510708229,0.751245665698656,0.00137044084192776,73.954988297183,66,"male",55,4.42631263766543,50.8108174541943
127,0.119935600489087,0.686654025033464,0.000875556875397933,94.0592954434945,54,"male",51,3.51605735280833,50.8488994048678
128,0.0971904170303826,0.999826175374305,0.000965574763745653,100.63801022053,35,"male",54,5.55664901167823,50.6478075291239
129,0.171634657861624,0.709949046610935,0.00128891052223024,94.5386507539795,25,"male",66,3.24818014510705,51.0600749829273
131,0.110081734431207,0.579654892690769,0.000650840196896422,98.0416026287479,54,"male",55,4.55898157227539,51.0214942392198
132,0.111536529703279,0.749819656535673,0.000943713797890471,88.620387431275,43,"male",40,4.13078528454643,50.6165403320751
133,0.117541841397017,0.753872806809135,0.00108630132354887,81.5718401244284,30,"male",90,5.49546995512759,51.2607060694794
135,0.148234828172747,0.79737439720088,0.00129397653314523,91.3452862016889,39,"male",55,3.55047915443394,51.1948475542053
143,0.139677457737922,0.700660604050322,0.00115057638143567,85.0586658043072,36,"male",66,4.38714643615594,51.2160423671088
149,0.0976810962865123,1.18062884044367,0.00153487379141552,75.1365487423264,78,"male",64,5.55664901167823,50.6478075291239
150,0.11842278973408,1.13322062405806,0.00136057178435949,98.6343750677785,69,"male",43,4.31248201567497,50.5920632481106
151,0.104165104355015,0.76273741175767,0.000878689659000403,90.4194345266277,42,"male",55,3.94882751713543,51.1143185964778
152,0.119448896956193,1.13399797527987,0.00162915522148145,83.1441998353986,43,"male",47,4.08024325953923,50.4333637353578
157,0.0778114872262832,0.975413727942459,0.000788153510383462,96.2989973808642,64,"male",60,4.64242578497385,51.0055602380573
162,0.119086354625751,0.831008213025981,0.000942567011091628,104.991727472736,55,"male",74,4.58465543792084,50.7161086742442
163,0.117066989569017,1.04350294242957,0.00161482189371594,75.6490536523094,27,"male",65,4.30952489788231,50.8821398068034
166,0.088726583078151,0.80223667355964,0.000871818553655546,81.6451067328993,72,"male",60,3.9567613947591,50.4569048505571
167,0.102369178417983,0.90860927562603,0.00124950178046059,74.44053822357,32,"male",39,5.25397346354386,51.1214896780971
169,0.0979267334638433,1.01952167710434,0.000959132429774074,104.092432322327,70,"male",54,4.55538599002718,50.6720754974774
170,0.102057448739302,0.795886974325468,0.000998273441073982,81.366678449457,50,"male",55,6.12558783718456,50.6042172451328
173,0.101711774267685,1.05031245171223,0.00128770547023338,82.9608520492902,67,"male",55,4.28110524587358,50.8295104693713
180,0.18832114684477,0.803834325758251,0.00165316240471485,91.5693471302339,30,"male",65,4.31248201567497,50.5920632481106
182,0.100861004178345,1.1887754982099,0.00132889126695799,90.2264116510695,30,"female",33,5.33389348980145,50.0386271502204
183,0.096939864439086,1.11911708513452,0.00131025273326147,82.7985744813982,49,"male",96,5.75675398073349,49.6780233619711
185,0.139260971414754,1.11585504362772,0.00176112520789772,88.2362347871599,30,"male",83,5.37689355178617,50.5580030759282
187,0.10620907704021,0.726817091432959,0.000988452963558743,78.096353902587,34,"male",60,4.68383153521203,50.8816251488922
189,0.103127889799414,1.38374242162286,0.00152767745777312,93.411364579479,63,"female",52,4.31082770229253,50.4122269967164
193,0.138513069597326,0.69963215605668,0.00115532106019212,83.8798848765824,30,"male",62,4.13078528454643,50.6165403320751
195,0.0995772267209978,1.48255190397105,0.00136919644076312,107.821202766998,63,"female",37,5.04139965945661,50.4229482270987
196,0.112235941253868,0.747711423193511,0.00103847679109043,80.8107567625796,46,"female",44,5.55664901167823,50.6478075291239
201,0.126758630986221,0.81826729367997,0.00134672994880612,77.0179960872061,46,"male",90,4.38714643615594,51.2160423671088
205,0.0622849915063626,0.735484574034977,0.000532477940805432,86.0310764752754,55,"male",55,5.27725645035358,51.0204109839363
208,0.100526738767401,0.924535736008438,0.00116287851630966,79.9228475815251,64,"male",66,4.22612247161492,50.4943224137254
212,0.108638429619748,0.925295656777161,0.00113113904228999,88.8685328045401,57,"female",73,3.70660884472355,51.0590759805841
214,0.104631029174677,0.804490612152172,0.000986514417200564,85.3253426845099,42,"male",55,3.12220097428269,50.9370076223797
215,0.131818832463682,0.750540447406221,0.00104290325230795,94.865334128466,56,"male",66,4.37305172273991,50.941116827219
216,0.115447519785982,1.0450912392251,0.00137286477623644,87.8842502240853,56,"male",64,5.51668498270527,50.6586685751288
217,0.134813796410979,0.717131568420085,0.00112156729550233,86.2001144760293,54,"male",77,4.28110524587358,50.8295104693713
219,0.144952035936365,0.862825526817169,0.00153110448646048,81.6850305619188,42,"male",43,4.22612247161492,50.4943224137254
221,0.0668479437167445,1.08676659019389,0.000964059711665269,75.356444186461,60,"male",32,4.68720652961957,50.1448201369376
224,0.116579961379826,1.00561519738496,0.00109985536362918,106.590907087335,50,"female",39,5.52064010755127,50.8719205911985
227,0.0892929616306554,0.942616738770084,0.000858561046013383,98.0350094827137,76,"male",40,4.33395017857947,50.7683191183661
231,0.108161273444231,0.780665380964618,0.00105654868039864,79.9184773077376,45,"male",80,4.17854723478253,50.6906257739008
233,0.118477452765815,0.750477951240539,0.00114807826227648,77.4465634804208,32,"female",43,4.68383153521203,50.8816251488922
234,0.134665202783428,0.809298962407289,0.00122804094043777,88.7465599038945,45,"male",89,4.68383153521203,50.8816251488922
236,0.11524234090288,0.787297670560642,0.00112613433956198,80.5676759471548,37,"male",40,5.16581344582274,50.9376536242232
240,0.14719773670645,0.693142928391231,0.00122512808746945,83.2803290666653,30,"female",33,4.22882726584794,50.7309769583469
241,0.102545205640211,0.732647243128915,0.000941393536244796,79.8066476089038,26,"female",39,4.38714643615594,51.2160423671088
244,0.10219045285199,0.857889215105944,0.00116119103489618,75.4984190834309,59,"female",51,4.38714643615594,51.2160423671088
245,0.112854371514394,0.724104297936691,0.0009063460649246,90.1623989080981,59,"male",40,4.43303469118087,51.1241700659129
254,0.0781792907702574,1.32477176733859,0.00133335289065285,77.6761485493015,59,"male",33,4.08024325953923,50.4333637353578
256,0.114985545302095,0.731458276662709,0.000908902013639675,92.5370695032211,46,"male",33,3.60910887596644,50.8538489882237
266,0.088456142677099,1.02871699186184,0.00108040387825397,84.2243709394539,64,"male",39,5.58026232871263,50.8058920216037
269,0.0846356612816423,1.00249295102884,0.00095829760976733,88.5389392352875,74,"male",48,2.9141331178341,51.2104512001652
272,0.10294390677844,0.738000777431954,0.000705120606905768,107.744239056857,49,"male",43,3.08381924541499,51.0627449651302
274,0.0897929246021798,0.844930798048011,0.000951555184361208,79.7313794198036,47,"female",44,5.17791113986665,51.1668163005047
276,0.128989861743118,0.694592594207419,0.00085730202601519,104.508562881923,47,"male",47,4.43303469118087,51.1241700659129
277,0.0851617359589628,1.40550932357017,0.00153746759813475,77.8524464820966,76,"male",44,5.50056737527412,50.5831880293416
281,0.0996497436392067,0.970998567449688,0.00112811658534801,85.7710626517818,27,"female",33,4.12643338782313,50.3049035174458
284,0.175023365878494,0.841204913505788,0.00149132368604974,98.7247213549587,31,"male",39,5.25512809509581,50.6945616991522
289,0.229653067434883,0.738990655541716,0.00157923367683254,107.464445154981,30,"male",44,5.69586765573371,50.5688389199883
290,0.0837741658451928,0.937725870347666,0.000788797554120046,99.5910828697595,48,"male",40,3.70660884472355,51.0590759805841
294,0.113977290562511,1.26018081260452,0.00160671774398391,89.3946651036456,52,"male",34,3.70208331817701,50.4364181324327
298,0.101396070145726,0.753061934651539,0.000777096997282104,98.2599611336345,60,"male",48,3.14281102682167,50.7930459073677
299,0.132356006426023,0.748227265055966,0.00114162455328719,86.7468840055337,38,"male",54,4.03614560715801,50.5910847883396
300,0.0971548285186433,0.90617961099811,0.00115713133604509,76.0844702508183,65,"male",55,4.25662908816494,50.5269114727013
305,0.0994300168729789,0.923414963603916,0.00118280438356089,77.6249789804503,75,"male",68,4.32397369202418,51.1077987355938
307,0.104197051152245,0.817282271008022,0.000927592091260591,91.8058739400378,39,"male",65,4.51024082354512,50.3976313863189
308,0.0818171861340404,1.03588362146306,0.00095550571932653,88.6997129961542,73,"female",34,4.95141255618514,50.6905079053891
310,0.129553671999556,0.648192027323314,0.00100127586139494,83.8686525245701,30,"female",66,4.30952489788231,50.8821398068034
313,0.0929065617105695,1.12440217343722,0.00119870097748354,87.1479558924261,64,"male",40,3.80569071708695,50.451201313501
318,0.110223451211446,0.779199892941069,0.000942639112406147,91.1123888805378,45,"male",85,4.38714643615594,51.2160423671088
319,0.135145287257016,1.24488851212292,0.00167595443832177,100.385077139854,31,"male",33,3.91157161470284,50.3653991507862
324,0.169512126739537,0.60332534221952,0.000958050255054666,106.74905761562,30,"male",53,5.84419842219759,50.5851528730638
330,0.123045705777375,0.809493741057319,0.00101583840777314,98.0517451679278,37,"male",79,3.93361576919699,50.9665580476933
338,0.128058507202218,0.865407599985192,0.00112693995844562,98.3395828189596,38,"male",101,3.61215538013276,50.6064383718817
342,0.115625713629382,0.850419778378775,0.000946761875883899,103.859688760477,61,"female",44,3.2647604444955,50.8160163165965
345,0.134888930042414,1.03806914683459,0.00152557947518718,91.7841638564121,52,"male",51,4.36024375406355,50.4620091548263
347,0.112622107739279,0.892537665629056,0.00112104971305892,89.6654911632425,37,"male",52,3.19420173806557,50.922421035661
348,0.117996482192401,0.869374566765985,0.00134367284188027,76.3453255796843,59,"male",44,4.16179244623246,50.5608390223111
353,0.105244778405449,0.997050191010415,0.00117792271542862,89.084220074505,51,"male",40,4.38714643615594,51.2160423671088
355,0.131071981536176,0.768939859680843,0.00106212875083558,94.8910111050362,46,"male",43,3.77338905250969,50.6353253424878
357,0.107376148344189,0.64754455715157,0.000890438487634332,78.0860681493057,61,"male",55,4.25371663926561,50.4041036272315
358,0.0923565090328509,0.858727152631981,0.00102437017204938,77.4222485121197,50,"male",62,2.72996100655537,50.9142394795929
362,0.0773402973715211,1.3758348507857,0.00137496031078119,77.389489470727,69,"female",40,5.5777239202498,49.6667379046815
367,0.137487962353423,1.09032095658811,0.0015743074684106,95.2202855163213,48,"male",37,4.43709177560176,50.4173411858797
371,0.112154104823163,1.04610288517378,0.00158548202501938,73.9994088789239,40,"male",69,3.77550094800761,50.3880758795432
377,0.141582246794722,0.916114453932928,0.00134661938169534,96.3193790851649,34,"male",42,5.34862004913753,50.5973117192636
380,0.107347587380044,1.01541819120636,0.00117556557057577,92.7236180916931,68,"male",65,5.52064010755127,50.8719205911985
381,0.103815631672605,0.795904019135535,0.000905441537557773,91.2563374551927,52,"male",48,4.99255504205615,51.3213034020732
383,0.125410937102526,0.80619915897567,0.00108586777143607,93.1109612772587,33,"male",26,3.70660884472355,51.0590759805841
384,0.117798489058292,0.903948078156159,0.00115404372425664,92.2700895605427,56,"male",50,4.22426941740339,50.4572623904405
385,0.175711969518661,0.760101052094408,0.00142388401722417,93.7989690740997,29,"male",66,4.85818540668705,50.4620030651056
386,0.107226113178913,0.823625224335202,0.000920469759630577,95.9446310946903,46,"male",60,3.67407041899466,50.9294898116397
388,0.146841100224178,0.610511597212303,0.000924027866131043,97.0189297533167,55,"male",66,5.84419842219759,50.5851528730638
389,0.108138615578014,0.949163102719325,0.00120515913763493,85.1681580303401,65,"female",75,4.34955262090934,50.7902360699353
394,0.107142028496905,0.94462868150903,0.00128650606872789,78.6700005335468,49,"male",66,3.8324607409893,50.4064140422828
400,0.12653423691526,1.18921962276082,0.00148554577196979,101.294083514617,36,"male",65,5.80642284754309,49.6176933501103
403,0.113180715897504,0.919755421922076,0.00115967286661946,89.7654675729434,43,"male",66,5.04601128749727,50.4872244746992
404,0.0858923904349139,0.969916657992137,0.00104608130638224,79.6386091303943,63,"male",55,4.1660211675673,50.4679258787816
406,0.113264230542474,0.900036451778731,0.00130169180155717,78.3149560049059,45,"female",69,4.25371663926561,50.4041036272315
412,0.0850287302935969,0.684971180646591,0.00068353439844439,85.2074598010505,40,"male",55,4.56188606580023,51.118992847406
414,0.155195643043443,0.842781555314704,0.0013114119406997,99.7367961682831,64,"male",63,5.84419842219759,50.5851528730638
416,0.098411504048011,1.26669467699115,0.00127337136770453,97.8955012605825,45,"female",27,4.08024325953923,50.4333637353578
422,0.153940039507961,0.637908780481362,0.00118941788337192,82.5611454498956,32,"female",55,4.58877160463095,51.3945673056566
428,0.0995113716777552,0.851642535229067,0.00094808727209144,89.3885187096908,60,"male",62,5.33206648847456,50.9274578648141
430,0.107692919265741,0.699102777474959,0.000914012962844791,82.3712814080196,31,"female",77,3.87219573984688,51.0427553190831
437,0.092075764889568,0.911990841938056,0.000912195636984444,92.0550931610733,55,"male",110,5.33206648847456,50.9274578648141
442,0.0740962956589006,1.19499780648013,0.000971728083011519,91.1210783435182,76,"male",30,4.08024325953923,50.4333637353578
445,0.122615174287312,0.825646588961937,0.00131924622405348,76.7383666213841,36,"male",55,4.19347022671512,51.1335154441337
454,0.101661139477027,1.04782354183638,0.00124548382662638,85.5273532716017,43,"male",18,4.56520337334291,50.4052922735875
455,0.110950374370693,1.07220863863241,0.00117970717581133,100.840235864415,72,"female",55,4.43709177560176,50.4173411858797
461,0.118585912996217,0.643680505808652,0.000930031812476171,82.0740101953679,58,"male",55,4.38714643615594,51.2160423671088
463,0.110816125966522,0.882363325252827,0.00110132492026068,88.7840487404137,38,"male",62,3.80569071708695,50.451201313501
464,0.09250848462444,1.06242122116312,0.0013133728801533,74.8325008745235,65,"male",34,4.41303607280838,50.2515397228077
465,0.128904892691974,0.759669748457635,0.000937877353293362,104.411463889607,53,"male",40,4.30095757775062,50.7670770960791
466,0.085239264547104,0.943599674174599,0.000887517665617789,90.6255113215604,21,"female",47,3.32760148329184,50.8058176302683
475,0.108114570845855,0.808912228411303,0.000874647225253611,99.9891109256008,29,"female",40,4.85818540668705,50.4620030651056
476,0.105987831280761,1.09393645642258,0.00123922858326594,93.5613930640819,70,"male",39,3.84709292634997,50.4384093720054
477,0.127128284668567,0.738839675041973,0.000994245794827736,94.471026200761,55,"male",60,3.70660884472355,51.0590759805841
478,0.113479050718147,0.676751041084695,0.000752299487346363,102.083102549625,52,"male",55,4.59080064895808,50.5270132424086
479,0.112364068343974,0.759693949025356,0.00103170187829843,82.7393112335662,44,"male",87,4.27975529678492,51.1583134258473
480,0.15322821376776,0.904351280132773,0.00132035625653801,104.950562082896,33,"female",66,4.07913037498227,51.0282144116403
481,0.12397665573971,0.800220780365774,0.000923002094392234,107.48480074522,47,"male",50,3.60910887596644,50.8538489882237
484,0.0868352781609624,0.957749335999989,0.00110708062426343,75.1222884560633,66,"male",92,3.77700355257462,50.4296187489822
488,0.153834474579865,0.777023430583128,0.00121835131099034,98.1104465532499,39,"female",55,4.38714643615594,51.2160423671088
491,0.0994111571067567,1.53905460199545,0.00151752313622746,100.82165812325,56,"male",52,5.67013727628999,50.1559078674519
502,0.0996910655092268,1.34589512769106,0.00152258152504748,88.1225189823675,75,"male",44,5.54616658489015,50.2971503979592
504,0.0886847895734561,1.05665405184455,0.00126509829368009,74.0726176834685,52,"female",66,5.79271200231588,49.5665611096009
505,0.106102740128418,1.08682713023345,0.00136755488509431,84.3222731464424,54,"female",40,4.36024375406355,50.4620091548263
506,0.099219750728144,0.833376926068671,0.000804865556369186,102.734488030685,45,"male",75,3.9567613947591,50.4569048505571
510,0.075123221040648,1.26952026926356,0.00122097226243644,78.1102525729442,68,"female",34,4.28506810584581,50.3448185973398
514,0.127061145713491,0.838422965346574,0.00106507727819375,100.021833861767,43,"male",74,4.38714643615594,51.2160423671088
515,0.121667354910201,0.969495001716302,0.00138966374306205,84.8808879460104,38,"male",32,5.10793133315723,50.6221046399196
516,0.104524234935813,1.09543826198553,0.00129226842309891,88.6037638982767,33,"male",90,5.79271200231588,49.5665611096009
521,0.116534586174839,1.14577038159667,0.00140107662329038,95.2994825915972,68,"male",55,4.59080064895808,50.5270132424086
522,0.113573839541696,0.696012064302275,0.000805930202487063,98.0838815398783,39,"male",55,4.30952489788231,50.8821398068034
525,0.124744084483493,0.858004517204897,0.00122375645477518,87.4610201758562,48,"male",40,3.58020152768399,50.5126807787816
527,0.0948199781302418,0.886734790343271,0.00110548371010107,76.0573608271319,67,"male",80,5.40556361748715,50.9121806782096
529,0.0987616458670991,0.876910241638327,0.00103605115588419,83.591527551558,64,"male",60,3.7432530429022,50.7992796454126
531,0.117864503625116,0.745625565018995,0.000953959772680925,92.1242065209756,45,"male",65,4.38714643615594,51.2160423671088
532,0.09469373270726,0.970075202544527,0.000948780724626281,96.8190431691956,51,"male",66,3.38509261144049,50.5371041551838
534,0.204561561642607,0.866191007774759,0.00170243528108082,104.079953699442,24,"female",55,4.6645370866217,50.4722649921733
535,0.117396803334759,0.633097122294464,0.000711220466324992,104.501461750459,41,"male",66,5.68972919383952,50.4581107633989
536,0.0894147275192078,0.884385045010536,0.000891290211068157,88.7219974366266,72,"female",68,3.42125558043573,51.1999748874976
540,0.116151623325023,0.932104890790425,0.00122619455322044,88.2938974815668,37,"male",47,4.31082770229253,50.4122269967164
544,0.0889420251448777,0.726206734000014,0.000826752899851603,78.1252749248322,58,"male",50,3.316091774016,51.2526979915805
547,0.126644643723164,0.905513440488841,0.00108761590395054,105.440189538145,71,"male",53,4.51257116641149,50.8220566419739
548,0.128651218583378,0.750655820248926,0.00120693810810205,80.0146961666438,34,"male",65,4.19347022671512,51.1335154441337
550,0.121346391452019,0.512607306384636,0.000842698247771625,73.8141405018946,56,"female",66,4.65874223844029,51.258242662641
551,0.139366257093339,0.712477236279917,0.00103122815483473,96.288377328538,52,"male",66,4.27253687672192,50.679860712906
552,0.118292157097155,0.668447043336063,0.000928977948056519,85.117243985029,41,"female",66,4.25662908816494,50.5269114727013
554,0.189114803671454,0.946231923469829,0.00231220682634573,77.3920664863145,26,"female",66,4.36024375406355,50.4620091548263
555,0.133616179127795,0.84560569641503,0.00113395258219855,99.6396180734575,57,"male",79,4.56520337334291,50.4052922735875
556,0.0944088836771604,0.753756680473921,0.000906214981300793,78.5258776737492,40,"female",29,5.4832211954726,50.9677120945291
558,0.160521917235568,1.11085689176938,0.00172588817649215,103.31890586538,70,"male",55,5.61100065172902,50.7117457697964
561,0.125124693802236,0.773077757740853,0.0011782374214857,82.0981543776382,32,"male",63,5.50056737527412,50.5831880293416
564,0.10514775767186,0.699766825567563,0.000927772277454476,79.3070825563606,49,"male",55,3.70660884472355,51.0590759805841
565,0.120076863846086,0.662364706232157,0.000971664542479026,81.8540485626584,62,"male",55,4.42178302488719,50.9794003304997
567,0.127356387661099,0.877172095725009,0.00109143495971764,102.354673976683,29,"male",65,3.04463036276887,50.8107130632389
569,0.111269587552998,0.876099234036701,0.00127087778316511,76.7054092203738,40,"female",47,4.09424029412058,50.507899540884
570,0.15150226450837,0.881439886260996,0.00131981322988387,101.181088181917,33,"female",40,4.55538599002718,50.6720754974774
572,0.116840619759971,0.859707362394261,0.0010835186634941,92.7060552057601,41,"female",40,4.38714643615594,51.2160423671088
575,0.158528044761964,0.991032316821864,0.00180639216949719,86.9724847874091,43,"male",51,3.8324607409893,50.4064140422828
576,0.173587983461796,0.771316292466312,0.00139492897226998,95.9842705127657,26,"male",55,3.12862031501893,51.3008628248791
582,0.0918280954541854,0.648674768995971,0.000803720473578682,74.1135389283477,38,"female",30,5.62639415023711,50.8896079776522
585,0.0977221175081856,1.25387412294164,0.00143094366144868,85.6296706038909,76,"female",50,3.59560780591428,50.7501996312453
588,0.0963333343428367,0.83662735053286,0.0010020777619928,80.4279920541962,37,"male",40,3.84709292634997,50.4384093720054
590,0.101945663348035,1.41762064981653,0.00155352062730925,93.0275884213604,81,"female",38,4.43709177560176,50.4173411858797
601,0.122936640530121,0.687275207642707,0.000983256582166556,85.9300681832848,38,"male",62,4.01676978155826,51.2127715081142
602,0.143223077185778,0.66284398401359,0.000942182872121398,100.760221708079,72,"male",110,4.45976387653786,50.8456835721594
603,0.117120910197081,0.773768185464157,0.00103780335652002,87.3233195804928,70,"male",78,3.70660884472355,51.0590759805841
605,0.102206157331214,1.17800897681739,0.00151329555163167,79.561306244747,75,"male",85,5.60876487079694,50.4078287367787
606,0.123889248273029,0.919997245457992,0.00106628729914779,106.892173661022,54,"male",44,4.85818540668705,50.4620030651056
607,0.108848263897226,0.998718083802223,0.0011346735082322,95.8061757465391,65,"male",66,4.38714643615594,51.2160423671088
611,0.0884825919686901,0.727458609003611,0.000799890779697077,80.4702653266658,49,"male",55,5.23091043589263,50.6454497100732
613,0.134625799609896,1.09710540919088,0.00162852121404843,90.6949763346909,71,"female",60,5.61256583281628,50.6800201548295
615,0.110028722867213,0.785229795969216,0.00106724524454772,80.9540562950824,42,"female",36,3.70660884472355,51.0590759805841
616,0.114360422490429,1.04133122914065,0.00127159881291492,93.6514552447686,68,"male",85,4.43709177560176,50.4173411858797
617,0.0826861760635943,0.901898609109243,0.000931584611804627,80.0512870643655,69,"female",44,5.33206648847456,50.9274578648141
619,0.129199674842195,0.770367770340138,0.00106138461194315,93.7749278790031,38,"male",42,4.23104105710746,51.0959392503027
620,0.112410700853404,0.828672205340086,0.000961148455423584,96.9169984661344,42,"male",38,3.5041755286041,50.9908192814946
625,0.106855002591685,0.879288571031851,0.00109395074418334,85.8872147909987,60,"male",57,4.43709177560176,50.4173411858797
634,0.115579990361304,0.758174673430308,0.000991673281699716,88.365617047848,47,"male",86,4.03509617936571,50.9422882825979
638,0.111786907829375,0.941944898737391,0.00128835868075204,81.7296527346272,38,"male",40,4.36024375406355,50.4620091548263
640,0.119830836253948,0.778716958538183,0.00113392911679997,82.2928902382374,30,"male",60,5.06153036144212,50.6667385239136
641,0.129489431774395,0.805545922512547,0.00120966099928172,86.2305090734249,26,"male",43,3.59560780591428,50.7501996312453
645,0.124780738358961,0.810954140165493,0.00119534050235673,84.6549214935809,49,"male",66,2.96562825093341,51.2373852863166
646,0.0989442537738403,0.880300553170591,0.00108833517847637,80.0311182186546,61,"female",49,3.46163301176976,50.5525832199026
648,0.146157470675125,0.663918314607714,0.00126501195542558,76.7080668145227,31,"female",55,6.0296561958565,50.4320484248125
654,0.129556197663826,1.0758388355697,0.00167344627172551,83.2901487131526,24,"male",43,5.36485614680658,50.9924504248163
664,0.113439140364311,0.73499726891855,0.000933913448415441,89.2775004982551,27,"female",36,3.51822877938681,50.9167386627353
665,0.0822070688422992,0.962915822994665,0.00106858837203049,74.0776237344299,58,"male",85,5.79271200231588,49.5665611096009
669,0.135321358611117,0.689279292562947,0.00120259093775989,77.5610454090672,53,"male",101,4.22762023002984,50.8594359205712
672,0.105824206768201,0.908454486394132,0.000914790116550616,105.09129216456,60,"male",49,4.56642378077481,50.9763848996717
676,0.148490957420141,0.6928000225253,0.000972809731986271,105.749906958095,32,"female",40,4.48885510893466,51.3101826812241
679,0.082945968253584,1.34483236545851,0.00125088112787985,89.1758778716088,77,"female",29,3.64423201146657,50.4770030537849
680,0.120347318638287,0.95796399935199,0.00114597687997197,100.602726537416,51,"male",53,3.87474675433954,50.390620653242
683,0.127437053335542,0.795708196306687,0.00107442740940696,94.3783702504698,35,"male",50,5.4832211954726,50.9677120945291
